timestamp,updateId,source,sequenceNumber
1756384602898,75447513343,bookTicker,1586
1756384602898,75447513347,bookTicker,1587
1756384602899,75447513350,bookTicker,1588
1756384602899,75447513354,bookTicker,1589
1756384602899,75447513356,bookTicker,1590
1756384602900,75447513359,bookTicker,1591
1756384602900,75447513360,bookTicker,1592
1756384602900,75447513366,bookTicker,1593
1756384602900,75447513369,bookTicker,1594
1756384602901,75447513371,bookTicker,1595
1756384602901,75447513373,bookTicker,1596
1756384602902,75447513376,bookTicker,1597
1756384602902,75447513377,bookTicker,1598
1756384602902,75447513379,bookTicker,1599
1756384602902,75447513382,bookTicker,1600
1756384602903,75447513385,bookTicker,1601
1756384602903,75447513386,bookTicker,1602
1756384602904,75447513391,bookTicker,1603
1756384602904,75447513396,bookTicker,1604
1756384602904,75447513397,bookTicker,1605
1756384602905,75447513399,bookTicker,1606
1756384602905,75447513404,bookTicker,1607
1756384602905,75447513414,bookTicker,1608
1756384602926,75447513473,bookTicker,1609
1756384602933,75447513489,bookTicker,1610
1756384602933,75447513490,bookTicker,1611
1756384602940,75447513495,bookTicker,1612
1756384602942,75447513535,depth5,67
1756384602942,75447513497,bookTicker,1613
1756384602943,75447513498,bookTicker,1614
1756384602946,75447513504,bookTicker,1615
1756384602950,75447513507,bookTicker,1616
1756384602959,75447513517,bookTicker,1617
1756384602966,75447513531,bookTicker,1618
1756384602970,75447513551,bookTicker,1619
1756384602973,75447513552,bookTicker,1620
1756384602975,75447513562,bookTicker,1621
1756384602976,75447513563,bookTicker,1622
1756384602977,75447513575,bookTicker,1623
1756384602978,75447513581,bookTicker,1624
1756384602980,75447513589,bookTicker,1625
1756384602980,75447513598,bookTicker,1626
1756384602981,75447513599,bookTicker,1627
1756384602982,75447513602,bookTicker,1628
1756384602983,75447513611,bookTicker,1629
1756384602984,75447513612,bookTicker,1630
1756384602984,75447513613,bookTicker,1631
1756384602986,75447513615,bookTicker,1632
1756384602986,75447513616,bookTicker,1633
1756384602987,75447513633,bookTicker,1634
1756384602988,75447513634,bookTicker,1635
1756384602989,75447513638,bookTicker,1636
1756384602990,75447513642,bookTicker,1637
1756384602991,75447513643,bookTicker,1638
1756384602992,75447513644,bookTicker,1639
1756384602992,75447513650,bookTicker,1640
1756384602993,75447513652,bookTicker,1641
1756384602993,75447513654,bookTicker,1642
1756384602993,75447513655,bookTicker,1643
1756384602994,75447513660,bookTicker,1644
1756384602994,75447513661,bookTicker,1645
1756384602995,75447513662,bookTicker,1646
1756384602995,75447513665,bookTicker,1647
1756384602996,75447513668,bookTicker,1648
1756384602997,75447513671,bookTicker,1649
1756384602998,75447513672,bookTicker,1650
1756384602999,75447513673,bookTicker,1651
1756384603000,75447513675,bookTicker,1652
1756384603001,75447513687,bookTicker,1653
1756384603002,75447513688,bookTicker,1654
1756384603003,75447513691,bookTicker,1655
1756384603003,75447513702,bookTicker,1656
1756384603011,75447513711,bookTicker,1657
1756384603012,75447513716,bookTicker,1658
1756384603012,75447513717,bookTicker,1659
1756384603013,75447513718,bookTicker,1660
1756384603013,75447513719,bookTicker,1661
1756384603014,75447513721,bookTicker,1662
1756384603014,75447513723,bookTicker,1663
1756384603015,75447513726,bookTicker,1664
1756384603015,75447513727,bookTicker,1665
1756384603016,75447513728,bookTicker,1666
1756384603016,75447513731,bookTicker,1667
1756384603016,75447513756,bookTicker,1668
1756384603017,75447513758,bookTicker,1669
1756384603018,75447513779,bookTicker,1670
1756384603019,75447513808,bookTicker,1671
1756384603020,75447513809,bookTicker,1672
1756384603020,75447513815,bookTicker,1673
1756384603021,75447513816,bookTicker,1674
1756384603022,75447513819,bookTicker,1675
1756384603023,75447513822,bookTicker,1676
1756384603024,75447513829,bookTicker,1677
1756384603025,75447513830,bookTicker,1678
1756384603025,75447513845,bookTicker,1679
1756384603026,75447513847,bookTicker,1680
1756384603026,75447513848,bookTicker,1681
1756384603026,75447513849,bookTicker,1682
1756384603027,75447513856,bookTicker,1683
1756384603027,75447513860,bookTicker,1684
1756384603028,75447513863,bookTicker,1685
1756384603028,75447513864,bookTicker,1686
1756384603028,75447513865,bookTicker,1687
1756384603029,75447513867,bookTicker,1688
1756384603029,75447513869,bookTicker,1689
1756384603029,75447513870,bookTicker,1690
1756384603030,75447513872,bookTicker,1691
1756384603030,75447513876,bookTicker,1692
1756384603031,75447513878,bookTicker,1693
1756384603031,75447513879,bookTicker,1694
1756384603031,75447513880,bookTicker,1695
1756384603032,75447513882,bookTicker,1696
1756384603032,75447513883,bookTicker,1697
1756384603032,75447513884,bookTicker,1698
1756384603033,75447513886,bookTicker,1699
1756384603033,75447513889,bookTicker,1700
1756384603034,75447513890,bookTicker,1701
1756384603035,75447513895,bookTicker,1702
1756384603035,75447513899,bookTicker,1703
1756384603035,75447513906,bookTicker,1704
1756384603036,75447513907,bookTicker,1705
1756384603036,75447513912,bookTicker,1706
1756384603036,75447513913,bookTicker,1707
1756384603037,75447513914,bookTicker,1708
1756384603037,75447513915,bookTicker,1709
1756384603038,75447513916,bookTicker,1710
1756384603038,75447513917,bookTicker,1711
1756384603039,75447513920,bookTicker,1712
1756384603039,75447513921,bookTicker,1713
1756384603039,75447513922,bookTicker,1714
1756384603040,75447513924,bookTicker,1715
1756384603040,75447513925,bookTicker,1716
1756384603041,75447513926,bookTicker,1717
1756384603041,75447513929,bookTicker,1718
1756384603041,75447514091,depth5,68
1756384603042,75447513950,bookTicker,1719
1756384603042,75447513954,bookTicker,1720
1756384603043,75447513957,bookTicker,1721
1756384603043,75447513959,bookTicker,1722
1756384603043,75447513961,bookTicker,1723
1756384603044,75447513962,bookTicker,1724
1756384603044,75447513966,bookTicker,1725
1756384603045,75447513967,bookTicker,1726
1756384603045,75447513978,bookTicker,1727
1756384603046,75447513994,bookTicker,1728
1756384603046,75447513996,bookTicker,1729
1756384603046,75447513998,bookTicker,1730
1756384603047,75447513999,bookTicker,1731
1756384603048,75447514002,bookTicker,1732
1756384603048,75447514003,bookTicker,1733
1756384603049,75447514009,bookTicker,1734
1756384603049,75447514010,bookTicker,1735
1756384603049,75447514013,bookTicker,1736
1756384603050,75447514014,bookTicker,1737
1756384603051,75447514016,bookTicker,1738
1756384603052,75447514019,bookTicker,1739
1756384603052,75447514049,bookTicker,1740
1756384603053,75447514053,bookTicker,1741
1756384603054,75447514054,bookTicker,1742
1756384603055,75447514055,bookTicker,1743
1756384603055,75447514061,bookTicker,1744
1756384603055,75447514064,bookTicker,1745
1756384603056,75447514065,bookTicker,1746
1756384603056,75447514066,bookTicker,1747
1756384603056,75447514068,bookTicker,1748
1756384603057,75447514069,bookTicker,1749
1756384603057,75447514070,bookTicker,1750
1756384603058,75447514071,bookTicker,1751
1756384603059,75447514072,bookTicker,1752
1756384603059,75447514073,bookTicker,1753
1756384603060,75447514075,bookTicker,1754
1756384603061,75447514076,bookTicker,1755
1756384603061,75447514077,bookTicker,1756
1756384603062,75447514078,bookTicker,1757
1756384603062,75447514080,bookTicker,1758
1756384603062,75447514084,bookTicker,1759
1756384603063,75447514086,bookTicker,1760
1756384603067,75447514096,bookTicker,1761
1756384603068,75447514097,bookTicker,1762
1756384603069,75447514099,bookTicker,1763
1756384603070,75447514112,bookTicker,1764
1756384603070,75447514113,bookTicker,1765
1756384603071,75447514118,bookTicker,1766
1756384603072,75447514119,bookTicker,1767
1756384603072,75447514123,bookTicker,1768
1756384603073,75447514125,bookTicker,1769
1756384603074,75447514132,bookTicker,1770
1756384603074,75447514136,bookTicker,1771
1756384603074,75447514154,bookTicker,1772
1756384603075,75447514159,bookTicker,1773
1756384603075,75447514163,bookTicker,1774
1756384603076,75447514167,bookTicker,1775
1756384603076,75447514170,bookTicker,1776
1756384603077,75447514176,bookTicker,1777
1756384603077,75447514177,bookTicker,1778
1756384603078,75447514181,bookTicker,1779
1756384603079,75447514185,bookTicker,1780
1756384603079,75447514187,bookTicker,1781
1756384603080,75447514188,bookTicker,1782
1756384603080,75447514190,bookTicker,1783
1756384603081,75447514193,bookTicker,1784
1756384603082,75447514194,bookTicker,1785
1756384603082,75447514196,bookTicker,1786
1756384603083,75447514197,bookTicker,1787
1756384603083,75447514199,bookTicker,1788
1756384603084,75447514205,bookTicker,1789
1756384603084,75447514207,bookTicker,1790
1756384603085,75447514208,bookTicker,1791
1756384603085,75447514209,bookTicker,1792
1756384603086,75447514214,bookTicker,1793
1756384603087,75447514218,bookTicker,1794
1756384603088,75447514220,bookTicker,1795
1756384603089,75447514221,bookTicker,1796
1756384603090,75447514225,bookTicker,1797
1756384603090,75447514228,bookTicker,1798
1756384603091,75447514239,bookTicker,1799
1756384603091,75447514240,bookTicker,1800
1756384603092,75447514242,bookTicker,1801
1756384603092,75447514244,bookTicker,1802
1756384603103,75447514248,bookTicker,1803
1756384603103,75447514249,bookTicker,1804
1756384603107,75447514254,bookTicker,1805
1756384603123,75447514264,bookTicker,1806
1756384603124,75447514265,bookTicker,1807
1756384603141,75447514281,depth5,69
1756384603157,75447514278,bookTicker,1808
1756384603166,75447514298,bookTicker,1809
1756384603168,75447514307,bookTicker,1810
1756384603170,75447514318,bookTicker,1811
1756384603170,75447514320,bookTicker,1812
1756384603171,75447514321,bookTicker,1813
1756384603171,75447514328,bookTicker,1814
1756384603172,75447514329,bookTicker,1815
1756384603173,75447514331,bookTicker,1816
1756384603183,75447514337,bookTicker,1817
1756384603185,75447514338,bookTicker,1818
1756384603189,75447514341,bookTicker,1819
1756384603203,75447514348,bookTicker,1820
1756384603205,75447514349,bookTicker,1821
1756384603205,75447514350,bookTicker,1822
1756384603206,75447514351,bookTicker,1823
1756384603207,75447514352,bookTicker,1824
1756384603208,75447514353,bookTicker,1825
1756384603209,75447514354,bookTicker,1826
1756384603211,75447514355,bookTicker,1827
1756384603212,75447514357,bookTicker,1828
1756384603213,75447514360,bookTicker,1829
1756384603213,75447514361,bookTicker,1830
1756384603214,75447514364,bookTicker,1831
1756384603217,75447514365,bookTicker,1832
1756384603218,75447514367,bookTicker,1833
1756384603219,75447514368,bookTicker,1834
1756384603220,75447514370,bookTicker,1835
1756384603220,75447514371,bookTicker,1836
1756384603220,75447514373,bookTicker,1837
1756384603225,75447514374,bookTicker,1838
1756384603226,75447514375,bookTicker,1839
1756384603227,75447514376,bookTicker,1840
1756384603227,75447514377,bookTicker,1841
1756384603228,75447514378,bookTicker,1842
1756384603228,75447514380,bookTicker,1843
1756384603229,75447514381,bookTicker,1844
1756384603230,75447514384,bookTicker,1845
1756384603231,75447514388,bookTicker,1846
1756384603233,75447514401,bookTicker,1847
1756384603241,75447514423,depth5,70
1756384603255,75447514413,bookTicker,1848
1756384603263,75447514422,bookTicker,1849
1756384603264,75447514423,bookTicker,1850
1756384603267,75447514448,bookTicker,1851
1756384603267,75447514451,bookTicker,1852
1756384603268,75447514454,bookTicker,1853
1756384603268,75447514456,bookTicker,1854
1756384603269,75447514461,bookTicker,1855
1756384603273,75447514464,bookTicker,1856
1756384603275,75447514465,bookTicker,1857
1756384603280,75447514473,bookTicker,1858
1756384603287,75447514479,bookTicker,1859
1756384603293,75447514482,bookTicker,1860
1756384603297,75447514486,bookTicker,1861
1756384603307,75447514491,bookTicker,1862
1756384603309,75447514493,bookTicker,1863
1756384603341,75447514514,depth5,71
1756384603359,75447514505,bookTicker,1864
1756384603364,75447514514,bookTicker,1865
1756384603366,75447514536,bookTicker,1866
1756384603367,75447514540,bookTicker,1867
1756384603368,75447514546,bookTicker,1868
1756384603368,75447514547,bookTicker,1869
1756384603368,75447514550,bookTicker,1870
1756384603369,75447514551,bookTicker,1871
1756384603370,75447514554,bookTicker,1872
1756384603427,75447514577,bookTicker,1873
1756384603441,75447514588,depth5,72
1756384603468,75447514600,bookTicker,1874
1756384603541,75447514624,depth5,73
1756384603578,75447514646,bookTicker,1875
1756384603579,75447514647,bookTicker,1876
1756384603593,75447514649,bookTicker,1877
1756384603595,75447514650,bookTicker,1878
1756384603600,75447514653,bookTicker,1879
1756384603604,75447514654,bookTicker,1880
1756384603609,75447514658,bookTicker,1881
1756384603614,75447514666,bookTicker,1882
1756384603615,75447514667,bookTicker,1883
1756384603640,75447514689,depth5,74
1756384603670,75447514713,bookTicker,1884
1756384603670,75447514716,bookTicker,1885
1756384603716,75447514726,bookTicker,1886
1756384603735,75447514734,bookTicker,1887
1756384603741,75447514735,depth5,75
1756384603770,75447514746,bookTicker,1888
1756384603819,75447514760,bookTicker,1889
1756384603822,75447514763,bookTicker,1890
1756384603833,75447514767,bookTicker,1891
1756384603841,75447514778,depth5,76
1756384603856,75447514775,bookTicker,1892
1756384603863,75447514777,bookTicker,1893
1756384603892,75447514793,bookTicker,1894
1756384603919,75447514802,bookTicker,1895
1756384603920,75447514804,bookTicker,1896
1756384603921,75447514809,bookTicker,1897
1756384603922,75447514812,bookTicker,1898
1756384603926,75447514815,bookTicker,1899
1756384603935,75447514820,bookTicker,1900
1756384603941,75447514824,depth5,77
1756384603967,75447514844,bookTicker,1901
1756384603967,75447514845,bookTicker,1902
1756384603968,75447514852,bookTicker,1903
1756384603968,75447514855,bookTicker,1904
1756384603969,75447514858,bookTicker,1905
1756384603970,75447514859,bookTicker,1906
1756384603978,75447514861,bookTicker,1907
1756384603978,75447514862,bookTicker,1908
1756384603979,75447514863,bookTicker,1909
1756384603980,75447514864,bookTicker,1910
1756384603980,75447514865,bookTicker,1911
1756384603980,75447514866,bookTicker,1912
1756384603980,75447514867,bookTicker,1913
1756384603981,75447514868,bookTicker,1914
1756384603981,75447514870,bookTicker,1915
1756384604041,75447514887,depth5,78
1756384604042,75447514884,bookTicker,1916
1756384604052,75447514886,bookTicker,1917
1756384604067,75447514901,bookTicker,1918
1756384604068,75447514903,bookTicker,1919
1756384604068,75447514904,bookTicker,1920
1756384604068,75447514905,bookTicker,1921
1756384604069,75447514909,bookTicker,1922
1756384604075,75447514912,bookTicker,1923
1756384604078,75447514915,bookTicker,1924
1756384604078,75447514916,bookTicker,1925
1756384604079,75447514917,bookTicker,1926
1756384604080,75447514921,bookTicker,1927
1756384604117,75447514926,bookTicker,1928
1756384604119,75447514927,bookTicker,1929
1756384604141,75447514952,depth5,79
1756384604150,75447514935,bookTicker,1930
1756384604167,75447514966,bookTicker,1931
1756384604168,75447514967,bookTicker,1932
1756384604178,75447514971,bookTicker,1933
1756384604243,75447514981,depth5,80
1756384604349,75447515002,depth5,81
1756384604354,75447514996,bookTicker,1934
1756384604355,75447514997,bookTicker,1935
1756384604356,75447514999,bookTicker,1936
1756384604356,75447515000,bookTicker,1937
1756384604358,75447515002,bookTicker,1938
1756384604367,75447515008,bookTicker,1939
1756384604368,75447515010,bookTicker,1940
1756384604369,75447515012,bookTicker,1941
1756384604369,75447515013,bookTicker,1942
1756384604370,75447515014,bookTicker,1943
1756384604370,75447515016,bookTicker,1944
1756384604374,75447515018,bookTicker,1945
1756384604375,75447515023,bookTicker,1946
1756384604443,75447515035,depth5,82
1756384604467,75447515038,bookTicker,1947
1756384604484,75447515040,bookTicker,1948
1756384604491,75447515041,bookTicker,1949
1756384604494,75447515042,bookTicker,1950
1756384604497,75447515043,bookTicker,1951
1756384604498,75447515044,bookTicker,1952
1756384604498,75447515045,bookTicker,1953
1756384604499,75447515046,bookTicker,1954
1756384604541,75447515068,depth5,83
1756384604543,75447515063,bookTicker,1955
1756384604551,75447515064,bookTicker,1956
1756384604571,75447515077,bookTicker,1957
1756384604577,75447515079,bookTicker,1958
1756384604589,75447515081,bookTicker,1959
1756384604641,75447515086,bookTicker,1960
1756384604650,75447515087,depth5,84
1756384604723,75447515091,bookTicker,1961
1756384604741,75447515096,depth5,85
1756384604841,75447515108,depth5,86
1756384604876,75447515109,bookTicker,1962
1756384604878,75447515114,bookTicker,1963
1756384604880,75447515116,bookTicker,1964
1756384604881,75447515117,bookTicker,1965
1756384604889,75447515130,bookTicker,1966
1756384604890,75447515131,bookTicker,1967
1756384604929,75447515140,bookTicker,1968
1756384604937,75447515145,bookTicker,1969
1756384604939,75447515146,bookTicker,1970
1756384604950,75447515153,depth5,87
1756384604953,75447515151,bookTicker,1971
1756384604966,75447515159,bookTicker,1972
1756384604967,75447515165,bookTicker,1973
1756384604968,75447515169,bookTicker,1974
1756384604968,75447515170,bookTicker,1975
1756384604969,75447515173,bookTicker,1976
1756384604969,75447515174,bookTicker,1977
1756384604969,75447515175,bookTicker,1978
1756384604970,75447515178,bookTicker,1979
1756384604970,75447515179,bookTicker,1980
1756384604970,75447515181,bookTicker,1981
1756384604971,75447515184,bookTicker,1982
1756384604971,75447515187,bookTicker,1983
1756384604974,75447515190,bookTicker,1984
1756384605003,75447515194,bookTicker,1985
1756384605022,75447515195,bookTicker,1986
1756384605042,75447515203,depth5,88
1756384605067,75447515210,bookTicker,1987
1756384605068,75447515212,bookTicker,1988
1756384605068,75447515213,bookTicker,1989
1756384605069,75447515215,bookTicker,1990
1756384605069,75447515217,bookTicker,1991
1756384605070,75447515220,bookTicker,1992
1756384605079,75447515225,bookTicker,1993
1756384605103,75447515230,bookTicker,1994
1756384605115,75447515233,bookTicker,1995
1756384605116,75447515234,bookTicker,1996
1756384605143,75447515237,depth5,89
1756384605167,75447515249,bookTicker,1997
1756384605167,75447515255,bookTicker,1998
1756384605167,75447515261,bookTicker,1999
1756384605170,75447515268,bookTicker,2000
1756384605170,75447515269,bookTicker,2001
1756384605227,75447515275,bookTicker,2002
1756384605231,75447515278,bookTicker,2003
1756384605241,75447515335,depth5,90
1756384605242,75447515280,bookTicker,2004
1756384605246,75447515285,bookTicker,2005
1756384605249,75447515296,bookTicker,2006
1756384605249,75447515297,bookTicker,2007
1756384605252,75447515303,bookTicker,2008
1756384605268,75447515365,bookTicker,2009
1756384605268,75447515367,bookTicker,2010
1756384605269,75447515368,bookTicker,2011
1756384605269,75447515370,bookTicker,2012
1756384605271,75447515373,bookTicker,2013
1756384605271,75447515378,bookTicker,2014
1756384605274,75447515380,bookTicker,2015
1756384605275,75447515381,bookTicker,2016
1756384605284,75447515405,bookTicker,2017
1756384605298,75447515418,bookTicker,2018
1756384605312,75447515434,bookTicker,2019
1756384605341,75447515441,bookTicker,2020
1756384605342,75447515442,bookTicker,2021
1756384605343,75447515446,bookTicker,2022
1756384605344,75447515447,bookTicker,2023
1756384605344,75447515475,depth5,91
1756384605344,75447515448,bookTicker,2024
1756384605344,75447515449,bookTicker,2025
1756384605345,75447515450,bookTicker,2026
1756384605345,75447515451,bookTicker,2027
1756384605346,75447515453,bookTicker,2028
1756384605346,75447515454,bookTicker,2029
1756384605347,75447515455,bookTicker,2030
1756384605347,75447515456,bookTicker,2031
1756384605348,75447515457,bookTicker,2032
1756384605348,75447515458,bookTicker,2033
1756384605349,75447515459,bookTicker,2034
1756384605349,75447515460,bookTicker,2035
1756384605349,75447515461,bookTicker,2036
1756384605350,75447515462,bookTicker,2037
1756384605350,75447515463,bookTicker,2038
1756384605350,75447515464,bookTicker,2039
1756384605350,75447515465,bookTicker,2040
1756384605351,75447515466,bookTicker,2041
1756384605351,75447515467,bookTicker,2042
1756384605351,75447515468,bookTicker,2043
1756384605352,75447515469,bookTicker,2044
1756384605352,75447515471,bookTicker,2045
1756384605366,75447515491,bookTicker,2046
1756384605367,75447515494,bookTicker,2047
1756384605368,75447515503,bookTicker,2048
1756384605368,75447515504,bookTicker,2049
1756384605370,75447515513,bookTicker,2050
1756384605371,75447515514,bookTicker,2051
1756384605382,75447515521,bookTicker,2052
1756384605438,75447515527,bookTicker,2053
1756384605443,75447515529,bookTicker,2054
1756384605452,75447515534,bookTicker,2055
1756384605453,75447515535,bookTicker,2056
1756384605454,75447515536,bookTicker,2057
1756384605454,75447515537,bookTicker,2058
1756384605455,75447515538,bookTicker,2059
1756384605455,75447515539,bookTicker,2060
1756384605456,75447515540,bookTicker,2061
1756384605456,75447515541,bookTicker,2062
1756384605456,75447515542,bookTicker,2063
1756384605457,75447515543,bookTicker,2064
1756384605457,75447515544,bookTicker,2065
1756384605457,75447515546,bookTicker,2066
1756384605458,75447515547,bookTicker,2067
1756384605458,75447515548,bookTicker,2068
1756384605458,75447515549,bookTicker,2069
1756384605459,75447515550,bookTicker,2070
1756384605459,75447515551,bookTicker,2071
1756384605459,75447515552,bookTicker,2072
1756384605460,75447515553,bookTicker,2073
1756384605460,75447515554,bookTicker,2074
1756384605461,75447515555,bookTicker,2075
1756384605462,75447515556,bookTicker,2076
1756384605462,75447515557,bookTicker,2077
1756384605463,75447515558,bookTicker,2078
1756384605463,75447515559,bookTicker,2079
1756384605464,75447515560,bookTicker,2080
1756384605464,75447515561,bookTicker,2081
1756384605476,75447515563,bookTicker,2082
1756384605477,75447516122,depth5,92
1756384605477,75447515564,bookTicker,2083
1756384605478,75447515568,bookTicker,2084
1756384605478,75447515570,bookTicker,2085
1756384605478,75447515571,bookTicker,2086
1756384605478,75447515575,bookTicker,2087
1756384605478,75447515592,bookTicker,2088
1756384605479,75447515605,bookTicker,2089
1756384605479,75447515607,bookTicker,2090
1756384605479,75447515610,bookTicker,2091
1756384605479,75447515611,bookTicker,2092
1756384605479,75447515614,bookTicker,2093
1756384605480,75447515615,bookTicker,2094
1756384605480,75447515616,bookTicker,2095
1756384605480,75447515617,bookTicker,2096
1756384605481,75447515618,bookTicker,2097
1756384605481,75447515621,bookTicker,2098
1756384605481,75447515624,bookTicker,2099
1756384605481,75447515625,bookTicker,2100
1756384605482,75447515626,bookTicker,2101
1756384605482,75447515627,bookTicker,2102
1756384605482,75447515628,bookTicker,2103
1756384605482,75447515629,bookTicker,2104
1756384605482,75447515631,bookTicker,2105
1756384605483,75447515632,bookTicker,2106
1756384605483,75447515650,bookTicker,2107
1756384605483,75447515651,bookTicker,2108
1756384605484,75447515653,bookTicker,2109
1756384605484,75447515655,bookTicker,2110
1756384605484,75447515656,bookTicker,2111
1756384605485,75447515670,bookTicker,2112
1756384605485,75447515671,bookTicker,2113
1756384605485,75447515672,bookTicker,2114
1756384605486,75447515673,bookTicker,2115
1756384605486,75447515674,bookTicker,2116
1756384605486,75447515675,bookTicker,2117
1756384605486,75447515676,bookTicker,2118
1756384605487,75447515677,bookTicker,2119
1756384605487,75447515678,bookTicker,2120
1756384605487,75447515679,bookTicker,2121
1756384605488,75447515680,bookTicker,2122
1756384605488,75447515708,bookTicker,2123
1756384605488,75447515709,bookTicker,2124
1756384605489,75447515711,bookTicker,2125
1756384605489,75447515764,bookTicker,2126
1756384605489,75447515769,bookTicker,2127
1756384605489,75447515770,bookTicker,2128
1756384605490,75447515776,bookTicker,2129
1756384605490,75447515794,bookTicker,2130
1756384605490,75447515801,bookTicker,2131
1756384605491,75447515802,bookTicker,2132
1756384605491,75447515815,bookTicker,2133
1756384605491,75447515828,bookTicker,2134
1756384605492,75447515905,bookTicker,2135
1756384605492,75447515910,bookTicker,2136
1756384605492,75447515911,bookTicker,2137
1756384605493,75447515922,bookTicker,2138
1756384605493,75447515954,bookTicker,2139
1756384605493,75447515955,bookTicker,2140
1756384605493,75447515973,bookTicker,2141
1756384605494,75447515981,bookTicker,2142
1756384605494,75447515984,bookTicker,2143
1756384605494,75447515990,bookTicker,2144
1756384605495,75447515995,bookTicker,2145
1756384605495,75447516001,bookTicker,2146
1756384605495,75447516024,bookTicker,2147
1756384605496,75447516030,bookTicker,2148
1756384605496,75447516044,bookTicker,2149
1756384605496,75447516050,bookTicker,2150
1756384605497,75447516061,bookTicker,2151
1756384605497,75447516066,bookTicker,2152
1756384605497,75447516069,bookTicker,2153
1756384605498,75447516073,bookTicker,2154
1756384605498,75447516080,bookTicker,2155
1756384605498,75447516084,bookTicker,2156
1756384605499,75447516093,bookTicker,2157
1756384605499,75447516096,bookTicker,2158
1756384605499,75447516099,bookTicker,2159
1756384605499,75447516113,bookTicker,2160
1756384605500,75447516115,bookTicker,2161
1756384605500,75447516128,bookTicker,2162
1756384605500,75447516129,bookTicker,2163
1756384605500,75447516137,bookTicker,2164
1756384605500,75447516269,bookTicker,2165
1756384605501,75447516278,bookTicker,2166
1756384605501,75447516313,bookTicker,2167
1756384605501,75447516349,bookTicker,2168
1756384605502,75447516374,bookTicker,2169
1756384605502,75447516387,bookTicker,2170
1756384605502,75447516392,bookTicker,2171
1756384605503,75447516396,bookTicker,2172
1756384605503,75447516406,bookTicker,2173
1756384605503,75447516419,bookTicker,2174
1756384605504,75447516422,bookTicker,2175
1756384605504,75447516429,bookTicker,2176
1756384605504,75447516430,bookTicker,2177
1756384605504,75447516431,bookTicker,2178
1756384605505,75447516432,bookTicker,2179
1756384605505,75447516436,bookTicker,2180
1756384605506,75447516443,bookTicker,2181
1756384605506,75447516462,bookTicker,2182
1756384605506,75447516463,bookTicker,2183
1756384605507,75447516464,bookTicker,2184
1756384605507,75447516471,bookTicker,2185
1756384605508,75447516472,bookTicker,2186
1756384605509,75447516482,bookTicker,2187
1756384605510,75447516494,bookTicker,2188
1756384605510,75447516498,bookTicker,2189
1756384605510,75447516499,bookTicker,2190
1756384605511,75447516501,bookTicker,2191
1756384605511,75447516502,bookTicker,2192
1756384605511,75447516503,bookTicker,2193
1756384605511,75447516504,bookTicker,2194
1756384605512,75447516522,bookTicker,2195
1756384605512,75447516531,bookTicker,2196
1756384605512,75447516631,bookTicker,2197
1756384605513,75447516635,bookTicker,2198
1756384605513,75447516640,bookTicker,2199
1756384605513,75447516654,bookTicker,2200
1756384605513,75447516662,bookTicker,2201
1756384605514,75447516665,bookTicker,2202
1756384605514,75447516673,bookTicker,2203
1756384605515,75447516676,bookTicker,2204
1756384605515,75447516677,bookTicker,2205
1756384605516,75447516680,bookTicker,2206
1756384605516,75447516690,bookTicker,2207
1756384605516,75447516692,bookTicker,2208
1756384605516,75447516695,bookTicker,2209
1756384605517,75447516702,bookTicker,2210
1756384605517,75447516704,bookTicker,2211
1756384605518,75447516709,bookTicker,2212
1756384605518,75447516710,bookTicker,2213
1756384605518,75447516717,bookTicker,2214
1756384605518,75447516718,bookTicker,2215
1756384605519,75447516721,bookTicker,2216
1756384605519,75447516724,bookTicker,2217
1756384605519,75447516725,bookTicker,2218
1756384605520,75447516727,bookTicker,2219
1756384605520,75447516728,bookTicker,2220
1756384605520,75447516732,bookTicker,2221
1756384605521,75447516733,bookTicker,2222
1756384605521,75447516741,bookTicker,2223
1756384605521,75447516742,bookTicker,2224
1756384605521,75447516745,bookTicker,2225
1756384605522,75447516755,bookTicker,2226
1756384605522,75447516757,bookTicker,2227
1756384605522,75447516758,bookTicker,2228
1756384605523,75447516761,bookTicker,2229
1756384605523,75447516762,bookTicker,2230
1756384605523,75447516765,bookTicker,2231
1756384605524,75447516766,bookTicker,2232
1756384605524,75447516769,bookTicker,2233
1756384605524,75447516771,bookTicker,2234
1756384605524,75447516772,bookTicker,2235
1756384605525,75447516776,bookTicker,2236
1756384605525,75447516779,bookTicker,2237
1756384605525,75447516780,bookTicker,2238
1756384605525,75447516785,bookTicker,2239
1756384605526,75447516806,bookTicker,2240
1756384605526,75447516807,bookTicker,2241
1756384605526,75447516811,bookTicker,2242
1756384605526,75447516822,bookTicker,2243
1756384605527,75447516824,bookTicker,2244
1756384605527,75447516825,bookTicker,2245
1756384605528,75447516827,bookTicker,2246
1756384605528,75447516828,bookTicker,2247
1756384605528,75447516829,bookTicker,2248
1756384605528,75447516833,bookTicker,2249
1756384605529,75447516836,bookTicker,2250
1756384605529,75447516837,bookTicker,2251
1756384605529,75447516841,bookTicker,2252
1756384605530,75447516842,bookTicker,2253
1756384605530,75447516855,bookTicker,2254
1756384605530,75447516856,bookTicker,2255
1756384605531,75447516857,bookTicker,2256
1756384605531,75447516858,bookTicker,2257
1756384605531,75447516859,bookTicker,2258
1756384605532,75447516862,bookTicker,2259
1756384605532,75447516863,bookTicker,2260
1756384605532,75447516867,bookTicker,2261
